side,price,units
sell,217,42
sell,218,101
sell,219,161
sell,220,56
sell,221,174
sell,223,145
sell,224,157
buy,141,9
buy,140,120
buy,135,5
buy,134,589
buy,133,324
buy,132,29
buy,124,132
