side,price,units
sell,3298,10
sell,3299,11
sell,3300,22
sell,3399,1
sell,3400,5
sell,3439,23
sell,3441,14
sell,3442,1
sell,3443,4
sell,3444,2
sell,3500,38
sell,3999,200
sell,4000,2
sell,4300,1
sell,4389,2
sell,4390,1
sell,4400,1
sell,4700,2
sell,4800,1
sell,4849,31
sell,4880,4
sell,4883,612
sell,9895,9
sell,10000,18
buy,2605,102
buy,2600,20
buy,2581,19
buy,2570,78
buy,2525,16
buy,2401,308
buy,2276,28
buy,2215,80
buy,2045,28
buy,2000,18
