id,spawn,hunt_date,duration,party_size,party_comp,min_lvl,max_lvl,avg_lvl,xp_h,raw_xp_h,balance_h,has_creature_stats,url
55979,Oramond West #1,"Sep 05, 2026 12:01",00:39h,1,EM 181,181,181,181,3035886,845696,502889,,https://www.hunt-analyser.com/hunt_sessions/55979
52059,Vampire Crypt (Edron),"Jul 25, 2026 00:41",00:57h,1,RP 169,169,169,169,1376977,0,367134,,https://www.hunt-analyser.com/hunt_sessions/52059
52356,Dark Fauns -2,"Jul 29, 2026 02:41",00:30h,1,RP 169,169,169,169,1711696,0,327484,,https://www.hunt-analyser.com/hunt_sessions/52356
53070,Cults Carlin,"Aug 05, 2026 22:45",00:28h,1,,0,0,150,1684446,1122964,70037,,https://www.hunt-analyser.com/hunt_sessions/53070
55180,Ravenous Lava Lurker #1,"Aug 27, 2026 09:28",00:10h,1,EM 176,176,176,176,1887918,0,-38940,,https://www.hunt-analyser.com/hunt_sessions/55180
